ID,Language,Subscription Type,Subscription Event Type,Purchase Store, Amount Converted ,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count
17561,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28772,0,0,1,1,2,0
17563,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28765,0,0,0,1,NULL,NULL
17564,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,NULL,NULL
17565,JPN,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,1,NULL,NULL
17566,ESP,Limited,RENEWAL,App, $-   ,275,0,0,0,1,NULL,NULL
17567,ESP,Limited,INITIAL_PURCHASE,Web, $109.00 ,182,0,1,1,1,NULL,NULL
17568,NED,Limited,RENEWAL,Web, $35.97 ,182,0,1,0,1,13,0
17569,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28770,0,0,0,1,7,6
17570,RUS,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,0,0
17571,ESP,Limited,INITIAL_PURCHASE,App, $-   ,365,0,1,1,1,8,0
17572,ESP,Limited,INITIAL_PURCHASE,App, $-   ,337,0,0,1,1,0,0
17573,ALL,Lifetime,INITIAL_PURCHASE,Web, $200.81 ,28794,0,1,1,1,24,23
17574,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17575,ARA,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
17576,ENG,Limited,INITIAL_PURCHASE,App, $-   ,182,0,0,0,1,NULL,NULL
17578,ENG,Limited,RENEWAL,App, $-   ,368,1,0,0,1,NULL,NULL
17579,TGL,Lifetime,INITIAL_PURCHASE,App, $-   ,29310,0,0,1,1,1,1
17580,KOR,Limited,RENEWAL,App, $-   ,273,0,0,1,1,0,0
17581,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28785,0,1,1,1,19,13
17582,ALL,Lifetime,INITIAL_PURCHASE,Web, $214.52 ,28779,0,0,1,1,36,7
17583,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28805,0,1,1,1,134,95
17584,FRA,Limited,INITIAL_PURCHASE,Web, $95.88 ,366,0,0,0,0,NULL,NULL
17585,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,182,0,1,0,1,NULL,NULL
17586,ESC,Limited,INITIAL_PURCHASE,Web, $37.79 ,92,0,1,0,1,NULL,NULL
17587,TGL,Limited,RENEWAL,Web, $79.00 ,183,0,1,1,1,12,8
17588,FRA,Limited,RENEWAL,App, $-   ,176,1,0,1,1,5,0
17589,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28768,1,1,1,1,3,0
17590,ESP,Limited,RENEWAL,App, $-   ,368,1,0,1,1,11,0
17591,ITA,Limited,RENEWAL,App, $-   ,184,0,1,1,1,1,0
17592,CHI,Limited,INITIAL_PURCHASE,Web, $35.97 ,91,0,0,0,0,0,0
17593,ESC,Lifetime,INITIAL_PURCHASE,Web, $180.64 ,28770,0,1,1,1,NULL,NULL
17594,ALL,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
17595,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
17596,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
17597,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28772,0,1,1,1,0,0
17598,DEU,Limited,RENEWAL,Web, $59.00 ,468,0,0,1,1,1,0
17600,FAR,Limited,INITIAL_PURCHASE,Web, $-   ,93,0,0,0,0,0,0
17601,TGL,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,9,4
17602,JPN,Limited,RENEWAL,App, $-   ,337,1,0,1,1,0,0
17603,ALL,Lifetime,INITIAL_PURCHASE,Web, $331.45 ,28783,0,1,1,1,75,72
17604,POR,Limited,RENEWAL,Web, $35.97 ,366,0,0,0,0,0,0
17605,ESP,Limited,INITIAL_PURCHASE,App, $-   ,366,0,1,1,1,0,0
17606,ENG,Limited,RENEWAL,App, $-   ,288,1,0,1,1,4,0
17607,ALL,Lifetime,INITIAL_PURCHASE,Web, $215.17 ,28799,0,0,0,0,0,0
17608,NED,Limited,RENEWAL,Web, $35.97 ,366,0,1,1,1,10,0
17609,FRA,Limited,RENEWAL,App, $-   ,184,0,0,0,1,7,0
17610,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,1,0,0,1,NULL,NULL
17611,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28796,0,1,1,1,4,1
17612,ESP,Limited,RENEWAL,App, $-   ,366,0,0,1,1,0,0
17613,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,0,1,1,0,0
17615,ESP,Limited,INITIAL_PURCHASE,Web, $143.76 ,731,0,1,1,1,0,0
17617,ALL,Limited,INITIAL_PURCHASE,Web, $95.88 ,365,0,1,0,1,3,3
17618,ITA,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,4,0
17619,POR,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,1,NULL,NULL
17620,ENG,Limited,RENEWAL,App, $-   ,368,0,0,0,0,NULL,NULL
17621,ALL,Lifetime,INITIAL_PURCHASE,Web, $205.77 ,28799,0,1,1,1,25,8
17622,ITA,Limited,INITIAL_PURCHASE,Web, $15.73 ,370,1,0,0,1,NULL,NULL
17623,ESP,Limited,RENEWAL,App, $-   ,273,0,0,0,1,NULL,NULL
17624,ESP,Limited,RENEWAL,App, $-   ,365,0,0,1,1,0,0
17625,DEU,Limited,INITIAL_PURCHASE,App, $-   ,317,0,0,0,1,2,0
17626,ESP,Limited,INITIAL_PURCHASE,Web, $41.00 ,91,0,1,1,1,55,28
17627,FRA,Limited,RENEWAL,Web, $79.00 ,273,0,0,0,0,NULL,NULL
17628,ALL,Lifetime,INITIAL_PURCHASE,Web, $217.51 ,28787,1,1,1,1,30,5
7201,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28789,0,0,1,1,0,0
17629,ESC,Limited,INITIAL_PURCHASE,Web, $10.84 ,735,1,0,0,1,NULL,NULL
17630,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,277,0,1,1,1,0,0
17631,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,59,0,0,0,0,NULL,NULL
17632,CHI,Limited,INITIAL_PURCHASE,Web, $39.16 ,92,0,0,0,0,1,0
17633,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28765,0,0,1,1,1,0
17634,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,7,1
17635,GLE,Limited,INITIAL_PURCHASE,Web, $78.26 ,91,0,0,0,0,1,0
17636,ESC,Limited,INITIAL_PURCHASE,App, $-   ,366,0,1,1,1,0,0
17637,ALL,Limited,INITIAL_PURCHASE,Web, $176.29 ,365,1,1,0,1,24,0
17638,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,93,0,1,1,1,12,0
17639,DEU,Limited,RENEWAL,Web, $35.97 ,576,0,0,0,0,1,0
17640,ENG,Limited,RENEWAL,App, $-   ,368,1,0,1,1,NULL,NULL
17641,EBR,Limited,INITIAL_PURCHASE,App, $-   ,89,0,0,1,1,NULL,NULL
17642,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28788,0,0,1,1,6,2
17643,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28791,0,1,1,1,116,4
17644,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28765,0,0,0,0,11,4
17646,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
17647,DEU,Limited,INITIAL_PURCHASE,App, $-   ,183,0,0,0,1,NULL,NULL
17648,ESP,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,0,0,NULL,NULL
17649,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,1,1,0,0
17650,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
17651,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
17652,ENG,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
17653,ALL,Lifetime,INITIAL_PURCHASE,Web, $216.66 ,28778,0,1,1,1,64,20
17654,ESC,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,10,0
17656,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,NULL,NULL
17657,POL,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,0,NULL,NULL
17658,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,95,0,0,0,0,0,0
17659,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,183,0,0,1,1,1,0
17660,TGL,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,1,1,1,1,0
17661,ARA,Limited,RENEWAL,App, $-   ,182,0,0,1,1,1,0
17662,FRA,Limited,RENEWAL,Web, $35.97 ,182,0,0,0,0,NULL,NULL
17663,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,1096,0,1,1,1,7,5
17664,ARA,Limited,RENEWAL,Web, $79.00 ,365,0,0,1,1,0,0
17665,ALL,Limited,INITIAL_PURCHASE,App, $-   ,365,1,1,1,1,0,0
17666,ESP,Limited,RENEWAL,App, $-   ,323,0,0,0,0,1,0
17667,ESP,Limited,INITIAL_PURCHASE,App, $-   ,89,0,0,0,1,NULL,NULL
17668,ITA,Limited,INITIAL_PURCHASE,Web, $38.85 ,93,1,1,1,1,0,0
17669,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,0,0
17670,ESP,Limited,INITIAL_PURCHASE,Web, $19.99 ,37,1,1,0,1,10,10
17671,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28774,0,0,1,1,4,1
17672,ESP,Limited,INITIAL_PURCHASE,Web, $96.03 ,731,0,0,0,0,NULL,NULL
17673,ALL,Lifetime,INITIAL_PURCHASE,Web, $200.81 ,28788,0,1,1,1,32,2
17674,ENG,Limited,RENEWAL,App, $-   ,330,1,0,1,1,0,0
17675,DEU,Limited,RENEWAL,App, $-   ,308,0,0,0,1,NULL,NULL
17677,FRA,Limited,INITIAL_PURCHASE,Web, $51.23 ,186,1,1,0,1,NULL,NULL
17678,JPN,Limited,INITIAL_PURCHASE,Web, $26.97 ,91,0,1,0,1,NULL,NULL
17679,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28781,0,0,1,1,0,0
17680,RUS,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,0,0
17681,POR,Limited,INITIAL_PURCHASE,Web, $61.26 ,92,0,0,0,0,NULL,NULL
17682,ESP,Limited,INITIAL_PURCHASE,App, $-   ,295,0,0,1,1,0,0
17683,ITA,Limited,RENEWAL,App, $-   ,365,0,0,1,1,0,0
17684,ESP,Limited,INITIAL_PURCHASE,Web, $77.79 ,93,1,1,1,1,1,0
17685,ENG,Limited,RENEWAL,App, $-   ,368,1,0,1,1,NULL,NULL
17686,ESP,Limited,INITIAL_PURCHASE,Web, $39.16 ,92,0,1,1,1,3,0
17687,NED,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17688,ALL,Limited,RENEWAL,App, $-   ,368,1,0,0,1,60,60
17689,ENG,Limited,RENEWAL,Web, $79.00 ,192,0,0,1,1,0,0
17690,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,0,0,0
17691,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,1,0,0
17692,ALL,Limited,RENEWAL,App, $-   ,394,1,0,1,1,NULL,NULL
17693,LAT,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,0,0
17694,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,1,1,0,0
17695,FRA,Limited,RENEWAL,Web, $119.00 ,365,0,1,0,1,NULL,NULL
17696,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28801,0,1,1,1,119,3
17697,ENG,Limited,INITIAL_PURCHASE,Web, $79.00 ,91,0,0,0,0,NULL,NULL
17698,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,1,1,1,1,0
17699,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28787,0,1,1,1,43,13
17700,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,1,0,1,NULL,NULL
17701,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17702,ITA,Limited,RENEWAL,App, $-   ,274,0,0,1,1,0,0
17703,CHI,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
17704,KOR,Limited,RENEWAL,Web, $35.97 ,548,0,1,1,1,1,1
17705,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,186,0,1,1,1,0,0
17706,ESP,Lifetime,INITIAL_PURCHASE,Web, $-   ,29237,0,0,0,1,NULL,NULL
17707,FRA,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,0,0,0,0
17708,HEB,Limited,RENEWAL,App, $-   ,182,0,0,1,1,0,0
17709,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,1,1,0,0
17710,DEU,Limited,INITIAL_PURCHASE,Web, $26.44 ,92,0,1,1,1,0,0
17711,ARA,Limited,INITIAL_PURCHASE,Web, $39.00 ,97,1,1,1,1,2,0
17712,TGL,Limited,INITIAL_PURCHASE,Web, $100.00 ,366,0,0,1,1,2,2
17713,ESP,Limited,RENEWAL,App, $-   ,274,0,0,1,1,0,0
17714,FRA,Limited,RENEWAL,App, $-   ,387,1,0,0,0,NULL,NULL
17715,FAR,Limited,RENEWAL,App, $-   ,368,1,0,0,1,NULL,NULL
17716,ENG,Limited,RENEWAL,App, $-   ,371,1,0,1,1,0,0
17717,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17718,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,82,5
17719,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28768,0,1,1,1,1,1
17720,JPN,Lifetime,INITIAL_PURCHASE,App, $-   ,28853,0,0,1,1,1,0
17721,ALL,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
17722,ALL,Limited,RENEWAL,Web, $179.00 ,731,0,0,0,0,0,0
17723,GRK,Limited,INITIAL_PURCHASE,Web, $54.62 ,92,0,0,0,0,NULL,NULL
17724,ESP,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,1,NULL,NULL
17725,ESP,Limited,RENEWAL,Web, $79.00 ,273,0,0,0,0,NULL,NULL
17726,FRA,Limited,RENEWAL,Web, $119.00 ,550,0,1,0,1,1,0
17727,FRA,Limited,INITIAL_PURCHASE,Web, $95.88 ,366,0,0,0,0,0,0
17728,JPN,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,NULL,NULL
17729,ESP,Limited,INITIAL_PURCHASE,Web, $38.22 ,92,0,1,0,1,NULL,NULL
17730,ESP,Limited,INITIAL_PURCHASE,App, $-   ,330,0,0,1,1,0,0
17731,ESP,Limited,INITIAL_PURCHASE,Web, $36.33 ,92,0,1,1,1,9,0
17732,ESP,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,NULL,NULL
17733,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17734,EBR,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,2,0
17735,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
17736,ESP,Limited,RENEWAL,App, $-   ,458,0,0,0,0,NULL,NULL
17737,ALL,Limited,INITIAL_PURCHASE,Web, $102.59 ,365,0,0,1,1,2,0
17738,GLE,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,0,0,0,NULL,NULL
17740,ALL,Lifetime,INITIAL_PURCHASE,Web, $221.27 ,28781,0,0,0,0,0,0
17741,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,91,0,1,0,1,NULL,NULL
17742,ALL,Limited,INITIAL_PURCHASE,App, $-   ,365,1,0,1,1,0,0
17743,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28776,0,0,0,0,4,0
17744,ESP,Limited,RENEWAL,Web, $35.97 ,547,0,0,1,1,6,0
17745,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,0,0
17746,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
17747,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,24,0
17748,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,1,0
17749,ENG,Limited,RENEWAL,App, $-   ,324,1,0,1,1,0,0
17750,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28794,0,1,1,1,21,4
17751,ESP,Limited,RENEWAL,Web, $79.00 ,184,0,0,1,1,0,0
17753,KOR,Limited,RENEWAL,Web, $35.97 ,366,0,0,0,0,5,0
17754,ESP,Limited,INITIAL_PURCHASE,Web, $143.76 ,731,0,1,1,1,NULL,NULL
17755,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,1,NULL,NULL
17756,TUR,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28884,0,1,1,1,2,1
17757,TGL,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,1,1,0,0
17758,ALL,Lifetime,INITIAL_PURCHASE,Web, $212.93 ,28787,0,1,1,1,0,0
17759,ESP,Limited,INITIAL_PURCHASE,Web, $65.94 ,184,0,1,1,1,0,0
17760,TGL,Limited,RENEWAL,App, $-   ,369,1,0,1,1,0,0
17761,ESP,Limited,INITIAL_PURCHASE,Web, $36.33 ,95,1,1,1,1,2,2
17763,DEU,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,NULL,NULL
17764,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28773,0,0,1,1,6,6
17765,ESP,Limited,RENEWAL,App, $-   ,338,0,0,1,1,0,0
17766,DEU,Limited,RENEWAL,Web, $14.00 ,154,0,1,0,1,NULL,NULL
17767,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,1,NULL,NULL
17768,SVE,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28862,1,1,0,1,NULL,NULL
17769,ESP,Limited,RENEWAL,App, $-   ,639,0,0,1,1,NULL,NULL
17770,NED,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,0,0,0
17771,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28792,0,0,1,1,3,0
17772,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.21 ,28799,0,0,1,1,279,21
17773,ESP,Limited,INITIAL_PURCHASE,App, $-   ,331,0,0,1,1,0,0
17774,ESP,Limited,RENEWAL,Web, $79.00 ,276,0,1,1,1,53,1
17775,ESP,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,1,0
17776,ALL,Lifetime,INITIAL_PURCHASE,Web, $201.47 ,28801,0,1,1,1,25,6
17777,ENG,Limited,RENEWAL,App, $-   ,368,0,0,0,0,NULL,NULL
17778,ITA,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
17779,DAR,Limited,INITIAL_PURCHASE,Web, $-   ,90,0,1,1,1,101,31
17780,ALL,Limited,RENEWAL,Web, $179.00 ,737,0,1,1,1,0,0
17781,ENG,Limited,INITIAL_PURCHASE,Web, $39.07 ,90,1,1,1,1,4,4
17782,ESP,Limited,RENEWAL,Web, $119.00 ,549,0,1,1,1,2,2
17783,ALL,Lifetime,INITIAL_PURCHASE,Web, $211.44 ,28768,1,1,1,1,8,4
17784,NED,Limited,RENEWAL,App, $-   ,345,0,0,0,1,0,0
17785,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,182,0,0,0,0,1,0
17786,ESC,Limited,INITIAL_PURCHASE,Web, $37.91 ,92,0,0,0,0,0,0
17787,ESP,Limited,RENEWAL,App, $-   ,275,0,0,1,1,7,0
17788,ENG,Limited,RENEWAL,App, $-   ,547,0,0,1,1,0,0
17789,POR,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,0,0
17790,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28766,0,0,0,0,0,0
17791,ESC,Limited,INITIAL_PURCHASE,Web, $92.62 ,365,0,1,1,1,0,0
17792,ITA,Limited,INITIAL_PURCHASE,App, $-   ,183,0,0,1,1,0,0
17793,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17794,FRA,Limited,RENEWAL,App, $-   ,94,1,0,0,1,NULL,NULL
17795,ALL,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,0,0
17796,FRA,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,NULL,NULL
17797,CHI,Limited,RENEWAL,App, $-   ,548,0,0,0,1,NULL,NULL
17798,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28778,0,1,1,1,1,0
17799,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,0,0
17800,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,1,0
17801,ITA,Limited,RENEWAL,Web, $119.00 ,365,0,1,1,1,37,0
17803,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28800,0,0,1,1,12,5
17804,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28766,1,1,1,1,4,3
17805,KOR,Limited,INITIAL_PURCHASE,App, $-   ,296,1,0,1,1,9,5
17806,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,1,NULL,NULL
17807,ESP,Limited,RENEWAL,App, $-   ,366,0,0,0,1,NULL,NULL
17808,ESC,Limited,INITIAL_PURCHASE,App, $-   ,92,0,1,1,1,27,0
17809,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
17810,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28765,0,0,1,1,0,0
17811,ESP,Limited,INITIAL_PURCHASE,Web, $198.00 ,182,0,0,0,0,27,6
17812,SVE,Limited,INITIAL_PURCHASE,Web, $211.86 ,528,0,1,0,1,NULL,NULL
17813,ESP,Limited,RENEWAL,App, $-   ,295,1,0,1,1,3,0
17814,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,97,1,1,0,1,0,0
17815,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28783,1,1,1,1,39,5
17816,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
17817,ITA,Limited,RENEWAL,Web, $119.00 ,547,0,1,1,1,0,0
17818,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28790,0,0,0,0,0,0
17819,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28803,0,0,1,1,21,4
17820,FRA,Limited,RENEWAL,App, $-   ,426,1,0,1,1,0,0
17821,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,1,1,1,2,0
17822,FRA,Limited,INITIAL_PURCHASE,Web, $97.86 ,395,1,1,0,1,0,0
17823,ENG,Limited,RENEWAL,App, $-   ,295,1,0,1,1,0,0
17824,CHI,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,NULL,NULL
17825,ALL,Lifetime,INITIAL_PURCHASE,App, $-   ,28790,0,1,0,1,NULL,NULL
17826,ALL,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,1,NULL,NULL
17827,ESP,Limited,RENEWAL,App, $-   ,369,1,0,1,1,0,0
17828,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17829,ESP,Lifetime,INITIAL_PURCHASE,Web, $-   ,29234,0,1,1,1,5,0
17831,DEU,Limited,INITIAL_PURCHASE,Web, $38.49 ,90,0,0,0,0,1,1
17832,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,0,1,NULL,NULL
17833,DEU,Limited,INITIAL_PURCHASE,App, $-   ,302,0,0,0,1,3,0
17834,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17835,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,183,0,1,0,1,NULL,NULL
17836,KOR,Limited,INITIAL_PURCHASE,Web, $-   ,179,0,0,1,1,0,0
17837,ESP,Limited,INITIAL_PURCHASE,Web, $65.94 ,184,0,0,0,0,0,0
17838,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28793,0,1,1,1,149,1
17839,EBR,Limited,INITIAL_PURCHASE,Web, $15.90 ,731,0,0,0,0,NULL,NULL
17840,FRA,Limited,INITIAL_PURCHASE,Web, $17.59 ,91,0,0,0,0,1,0
17841,TGL,Limited,INITIAL_PURCHASE,Web, $52.68 ,183,0,1,1,1,0,0
17842,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17843,ESP,Limited,INITIAL_PURCHASE,App, $-   ,97,1,1,1,1,0,0
17844,ESP,Limited,RENEWAL,App, $-   ,309,0,0,1,1,0,0
17845,ESP,Limited,RENEWAL,Web, $79.00 ,187,1,1,1,1,0,0
17846,ITA,Limited,INITIAL_PURCHASE,Web, $51.23 ,91,0,1,0,1,4,0
17847,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28766,0,1,1,1,345,10
17848,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28766,0,0,1,1,26,8
17849,TGL,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17850,ALL,Limited,RENEWAL,Web, $179.00 ,731,0,0,0,0,0,0
17851,FRA,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,NULL,NULL
17852,ENG,Limited,INITIAL_PURCHASE,App, $118.63 ,183,0,0,0,1,NULL,NULL
17853,ENG,Limited,RENEWAL,Web, $45.04 ,183,0,0,0,0,5,0
17854,FRA,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,0,0
17855,ITA,Limited,RENEWAL,App, $-   ,365,0,0,1,1,0,0
17856,ESC,Limited,INITIAL_PURCHASE,Web, $86.16 ,365,0,0,0,0,11,0
17857,ESP,Limited,INITIAL_PURCHASE,Web, $39.57 ,92,0,0,0,0,0,0
17858,ESP,Limited,INITIAL_PURCHASE,Web, $112.05 ,730,0,0,1,1,30,0
17859,FRA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
17860,ESP,Limited,INITIAL_PURCHASE,App, $-   ,316,0,0,1,1,3,0
17861,NED,Limited,RENEWAL,App, $-   ,337,0,0,1,1,21,5
17862,ESC,Limited,INITIAL_PURCHASE,Web, $10.95 ,731,0,1,1,1,0,0
17863,ESP,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
17864,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28799,0,1,1,1,14,0
17865,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,90,0,0,0,1,NULL,NULL
17866,FRA,Limited,INITIAL_PURCHASE,Web, $71.94 ,184,0,1,0,1,4,0
17867,TGL,Limited,INITIAL_PURCHASE,Web, $120.00 ,734,1,1,1,1,4,4
17868,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,1,1,0,0
17869,ESP,Limited,RENEWAL,App, $-   ,183,0,0,1,1,4,0
17870,ESP,Limited,RENEWAL,App, $-   ,369,1,0,1,1,0,0
17871,JPN,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,5,0
17872,ARA,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,1,0,1,0,0
